1.5952e-05,3.56939e-05,5.75586e-05,7.97791e-05,0.000102118,0.000124555,0.000147031,0.000169506,0.000192038,0.000214646,0.000237338,0.000260141,0.000282955,0.000305671,0.000328352,0.000351087,0.00037385,0.000396547,0.000419231,0.00044194,0.000464564,0.000487157,0.000509711,0.000532171,0.000554571,0.000576862,0.000599053,0.000621129,0.000643047,0.000664809,0.000686356,0.00070764,0.000728607,0.000749283,0.000769775,0.000790147,0.000810348,0.00083023,0.000849748,0.000868999,0.000887999,0.000906668,0.000925067,0.000943352,0.000961483,0.000979329,0.000996705,0.00101342,0.00102967,0.00104571,0.00106142,0.00107661,0.00109143,0.00110593,0.00112,0.00113367,0.00114696,0.00115971,0.00117204,0.00118412,0.00119593,0.00120737,0.00121833,0.00122892,0.00123924,0.00124918,0.00125875,0.00126798,0.0012769,0.00128549,0.00129375,0.00130171,0.00130936,0.00131673,0.00132381,0.0013306,0.00133711,0.00134339,0.00134939,0.00135512,0.00136064,0.00136594,0.00137097,0.00137577,0.00137937,0.00138366,0.00138839,0.00139178,0.00139558,0.00139926,0.00140245,0.00140569,0.00140869,0.00141144,0.00141412,0.00141663,0.00141897,0.00142116,0.00142321,0.00142511,0.00142684,0.00142848,0.00142997,0.00143129,0.00143253,0.00143361,0.00143456,0.00143544,0.00143614,0.00143674,0.00143725,0.00143761,0.00143786,0.00143801,0.001438,0.0014379,0.0014377,0.00143735,0.00143691,0.00143637,0.00143568,0.00143487,0.00143395,0.0014329,0.00143174,0.00143046,0.00142902,0.00142747,0.00142579,0.00142396,0.00142201,0.00141989,0.00141763,0.00141524,0.0014127,0.00141,0.00140712,0.00140407,0.00140087,0.0013975,0.00139394,0.00139019,0.00138623,0.00138205,0.00137768,0.00137309,0.00136829,0.00136325,0.00135799,0.0013525,0.00134674,0.00134074,0.00133447,0.00132794,0.00132113,0.00131404,0.00130666,0.00129897,0.00129098,0.00128268,0.00127406,0.0012651,0.0012558,0.00124617,0.0012362,0.00122587,0.00121518,0.00120412,0.00119269,0.00118089,0.00116872,0.00115618,0.00114325,0.00112994,0.00111625,0.00110219,0.00108773,0.00107289,0.00105768,0.00104207,0.00102608,0.00100972,0.000992977,0.000975873,0.000958414,0.000940603,0.000922447,0.000903958,0.000885146,0.000866019,0.000846587,0.000826869,0.000806875,0.000786619,0.000766116,0.000745379,0.000724423,0.000703262,0.000681909,0.000660382,0.000638696,0.000616868,0.000594906,0.000572831,0.00055066,0.000528402,0.000506068,0.00048367,0.000461221,0.000438731,0.000416212,0.000393676,0.000371128,0.000348571,0.000326008,0.000303453,0.000280909,0.000258383,0.000235873,0.000213382,0.000190921,0.000168484,0.000146079,0.000123717,0.000101405,7.91675e-05,5.70777e-05,3.5397e-05,
3.56883e-05,4.79237e-05,6.57967e-05,8.58582e-05,0.000106955,0.000128559,0.000150378,0.000172413,0.000194663,0.000217042,0.000239592,0.000262232,0.000284765,0.000307272,0.000329884,0.00035256,0.000375175,0.000397771,0.000420451,0.000443049,0.000465603,0.000488179,0.000510648,0.000533083,0.000555441,0.000577699,0.000599874,0.000621891,0.000643791,0.000665502,0.000686953,0.000708116,0.000728979,0.000749651,0.000770218,0.000790696,0.000810873,0.000830646,0.000850139,0.000869446,0.000888448,0.000907127,0.000925689,0.00094414,0.000962342,0.000980118,0.000997237,0.00101378,0.00103016,0.0010463,0.00106188,0.00107702,0.00109191,0.00110641,0.0011204,0.00113404,0.00114719,0.00115987,0.00117237,0.00118455,0.00119631,0.00120764,0.0012186,0.00122926,0.00123951,0.00124942,0.001259,0.00126823,0.00127714,0.00128571,0.00129397,0.00130192,0.00130957,0.00131692,0.00132398,0.00133079,0.00133731,0.00134354,0.00134953,0.00135531,0.00136081,0.00136606,0.0013711,0.00137497,0.00137948,0.00138427,0.00138791,0.00139201,0.00139575,0.00139919,0.00140261,0.00140571,0.00140869,0.00141153,0.00141416,0.00141667,0.00141902,0.00142121,0.00142324,0.00142513,0.0014269,0.00142848,0.00142997,0.00143136,0.00143253,0.00143365,0.00143464,0.00143545,0.0014362,0.0014368,0.00143727,0.00143765,0.00143789,0.00143801,0.00143806,0.00143797,0.00143775,0.00143745,0.00143699,0.00143641,0.00143575,0.00143495,0.00143402,0.001433,0.00143183,0.00143052,0.00142912,0.00142758,0.0014259,0.00142409,0.00142212,0.00142003,0.0014178,0.00141541,0.00141287,0.00141015,0.00140729,0.00140427,0.00140109,0.0013977,0.00139414,0.00139038,0.00138642,0.00138226,0.0013779,0.00137332,0.00136854,0.00136352,0.00135826,0.00135275,0.00134701,0.00134103,0.00133477,0.00132825,0.00132145,0.00131436,0.00130698,0.0012993,0.00129132,0.00128302,0.0012744,0.00126546,0.00125617,0.00124655,0.00123657,0.00122626,0.00121557,0.00120452,0.00119312,0.00118133,0.00116917,0.00115665,0.00114375,0.00113047,0.00111679,0.00110273,0.0010883,0.00107347,0.00105826,0.00104266,0.0010267,0.00101035,0.000993627,0.000976527,0.000959062,0.000941253,0.000923109,0.000904631,0.000885832,0.000866725,0.000847314,0.000827609,0.000807626,0.000787384,0.000766894,0.00074617,0.000725228,0.000704085,0.000682754,0.000661247,0.000639579,0.000617771,0.000595839,0.000573795,0.000551653,0.000529424,0.000507121,0.000484762,0.000462362,0.000439926,0.000417464,0.000394984,0.000372501,0.000350025,0.000327562,0.000305113,0.000282697,0.000260318,0.000237988,0.00021572,0.000193523,0.000171432,0.000149475,0.000127705,0.000106232,8.5266e-05,6.52734e-05,4.74842e-05,
5.75776e-05,6.58492e-05,7.96994e-05,9.68966e-05,0.00011604,0.000136164,0.00015689,0.000178191,0.000199855,0.00022179,0.000244013,0.000266201,0.000288295,0.000310571,0.000333023,0.000355486,0.000377876,0.00040037,0.000422912,0.000445326,0.000467825,0.000490286,0.000512658,0.000535043,0.000557304,0.000579509,0.000601611,0.000623585,0.000645418,0.000666999,0.00068833,0.000709338,0.000730138,0.000750865,0.000771557,0.000792025,0.000812076,0.000831777,0.000851328,0.000870664,0.00088961,0.000908373,0.000927141,0.000945705,0.000963861,0.000981433,0.000998282,0.00101485,0.0010314,0.00104743,0.00106288,0.00107809,0.001093,0.00110737,0.0011213,0.00113485,0.00114789,0.00116076,0.00117338,0.00118539,0.00119708,0.0012084,0.00121939,0.00123,0.00124021,0.00125013,0.00125966,0.00126888,0.00127776,0.00128632,0.00129456,0.00130249,0.00131012,0.00131745,0.00132452,0.00133129,0.00133776,0.00134401,0.00135002,0.00135573,0.0013612,0.00136646,0.00137063,0.00137538,0.00138018,0.00138405,0.00138843,0.00139233,0.00139593,0.00139954,0.00140281,0.00140595,0.00140895,0.00141172,0.00141439,0.0014169,0.00141923,0.00142137,0.00142341,0.00142532,0.00142704,0.00142867,0.00143015,0.00143149,0.00143274,0.00143381,0.00143476,0.00143562,0.00143634,0.00143693,0.00143744,0.0014378,0.00143806,0.00143821,0.00143822,0.00143812,0.00143793,0.0014376,0.00143716,0.00143661,0.00143593,0.00143515,0.00143423,0.00143318,0.00143203,0.00143077,0.00142937,0.00142783,0.00142615,0.00142434,0.0014224,0.00142032,0.00141809,0.00141571,0.00141318,0.0014105,0.00140767,0.00140465,0.00140145,0.00139809,0.00139453,0.00139077,0.00138683,0.0013827,0.00137836,0.0013738,0.00136902,0.00136399,0.00135876,0.0013533,0.00134758,0.0013416,0.00133536,0.00132884,0.00132205,0.00131499,0.00130764,0.00129999,0.00129203,0.00128375,0.00127514,0.00126621,0.00125695,0.00124735,0.00123739,0.00122709,0.00121644,0.00120543,0.00119404,0.0011823,0.00117018,0.00115768,0.0011448,0.00113155,0.00111791,0.00110389,0.00108948,0.00107468,0.00105948,0.00104391,0.00102794,0.00101159,0.000994884,0.000977815,0.000960392,0.000942615,0.000924494,0.000906041,0.000887259,0.000868163,0.00084877,0.000829094,0.000809141,0.000788923,0.000768456,0.000747759,0.000726844,0.000705726,0.000684424,0.000662958,0.000641342,0.000619584,0.0005977,0.000575706,0.000553614,0.000531449,0.000509225,0.000486949,0.000464633,0.000442296,0.000419948,0.000397595,0.000375253,0.000352933,0.00033065,0.000308416,0.000286241,0.000264147,0.000242168,0.00022032,0.000198646,0.000177193,0.000156044,0.00013533,0.000115283,9.63019e-05,7.91474e-05,6.52585e-05,
7.98688e-05,8.59153e-05,9.6826e-05,0.000111452,0.000128448,0.000146784,0.000166216,0.000186553,0.000207419,0.000228765,0.000250388,0.000271892,0.00029353,0.000315528,0.000337678,0.000359796,0.000381928,0.000404274,0.000426552,0.000448806,0.000471206,0.000493465,0.000515757,0.000538005,0.000560155,0.00058229,0.000604291,0.00062618,0.000647876,0.000669316,0.00069047,0.000711353,0.00073216,0.000752968,0.00077372,0.000794088,0.000813995,0.00083368,0.000853302,0.000872581,0.000891527,0.000910489,0.00092942,0.000947971,0.000965999,0.000983258,0.000999947,0.00101671,0.00103327,0.0010491,0.00106454,0.00107981,0.00109462,0.00110881,0.00112269,0.00113619,0.00114936,0.00116233,0.00117468,0.00118666,0.00119839,0.00120966,0.00122061,0.00123114,0.00124136,0.00125123,0.00126075,0.00126994,0.00127876,0.0012873,0.0012955,0.0013034,0.001311,0.00131833,0.00132533,0.00133207,0.00133857,0.00134478,0.00135072,0.00135643,0.00136189,0.00136637,0.00137133,0.00137616,0.00138026,0.00138487,0.00138892,0.00139276,0.00139649,0.00139993,0.00140326,0.00140634,0.00140931,0.00141214,0.00141477,0.00141724,0.00141953,0.00142174,0.00142374,0.00142561,0.00142739,0.00142897,0.00143045,0.0014318,0.00143298,0.00143408,0.00143506,0.00143587,0.00143661,0.00143723,0.00143769,0.00143809,0.00143834,0.00143846,0.00143852,0.00143843,0.00143821,0.00143791,0.00143746,0.0014369,0.00143625,0.00143547,0.00143458,0.00143356,0.00143241,0.00143112,0.00142972,0.0014282,0.00142655,0.00142477,0.00142285,0.00142077,0.00141855,0.00141619,0.00141367,0.00141101,0.00140818,0.00140518,0.00140202,0.00139866,0.00139513,0.00139141,0.00138748,0.00138336,0.00137903,0.00137448,0.00136973,0.00136477,0.00135956,0.00135409,0.0013484,0.00134245,0.00133624,0.00132976,0.00132301,0.00131598,0.00130865,0.00130101,0.00129306,0.00128481,0.00127622,0.00126732,0.00125809,0.00124853,0.00123862,0.00122836,0.00121775,0.00120679,0.00119546,0.00118376,0.00117168,0.00115922,0.00114638,0.00113316,0.00111956,0.00110556,0.00109117,0.0010764,0.00106125,0.0010457,0.00102979,0.0010135,0.00099683,0.000979804,0.000962411,0.000944658,0.000926563,0.000908142,0.0008894,0.00087035,0.000850995,0.000831343,0.000811415,0.000791233,0.000770812,0.000750158,0.000729291,0.00070823,0.000686985,0.00066557,0.000643999,0.000622299,0.000600484,0.000578569,0.000556571,0.000534505,0.000512381,0.000490216,0.000468026,0.000445822,0.000423626,0.000401451,0.000379313,0.000357223,0.000335206,0.000313282,0.000291479,0.000269816,0.000248333,0.000227069,0.00020609,0.000185489,0.000165399,0.000146013,0.000127652,0.000110809,9.62728e-05,8.52203e-05,
0.000102245,0.000106867,0.000115782,0.000128323,0.000143256,0.00015984,0.000177966,0.000197191,0.000217137,0.000237731,0.000258495,0.000279235,0.000300421,0.000322024,0.000343739,0.000365443,0.000387328,0.000409413,0.000431374,0.000453501,0.000475665,0.000497731,0.000519894,0.000541954,0.000564016,0.000586016,0.000607889,0.000629649,0.000651183,0.000672432,0.0006934,0.00071421,0.000735053,0.000755956,0.000776675,0.000796853,0.000816657,0.000836416,0.000856052,0.000875241,0.000894299,0.000913486,0.000932456,0.000950895,0.000968651,0.000985594,0.00100237,0.00101932,0.00103569,0.00105136,0.00106688,0.00108209,0.00109666,0.00111074,0.00112469,0.00113824,0.00115144,0.00116423,0.00117649,0.00118856,0.00120016,0.00121138,0.0012223,0.00123278,0.00124298,0.00125276,0.00126224,0.00127137,0.00128018,0.00128865,0.00129679,0.00130468,0.00131224,0.00131949,0.0013265,0.00133322,0.00133963,0.00134581,0.00135173,0.0013574,0.0013622,0.00136732,0.00137219,0.00137658,0.00138136,0.00138551,0.0013896,0.0013935,0.00139707,0.00140056,0.00140385,0.00140695,0.00140989,0.0014127,0.0014153,0.00141776,0.00142008,0.00142221,0.00142424,0.00142611,0.00142781,0.00142942,0.00143088,0.00143219,0.00143343,0.0014345,0.00143544,0.00143631,0.00143702,0.00143763,0.00143812,0.00143846,0.00143873,0.00143889,0.0014389,0.00143883,0.00143863,0.00143831,0.00143789,0.00143736,0.0014367,0.00143592,0.00143503,0.00143401,0.00143288,0.00143163,0.00143024,0.00142874,0.0014271,0.00142532,0.00142341,0.00142135,0.00141917,0.00141683,0.00141433,0.00141168,0.0014089,0.00140592,0.00140276,0.00139943,0.00139591,0.0013922,0.00138831,0.00138423,0.00137994,0.00137544,0.00137073,0.00136578,0.0013606,0.00135519,0.00134951,0.00134358,0.00133742,0.00133098,0.00132426,0.00131725,0.00130994,0.00130235,0.00129445,0.00128623,0.00127772,0.00126887,0.00125969,0.00125017,0.00124031,0.00123012,0.00121957,0.00120865,0.00119736,0.00118572,0.00117369,0.00116128,0.0011485,0.00113535,0.0011218,0.00110785,0.00109352,0.00107879,0.00106367,0.00104818,0.0010323,0.00101605,0.000999434,0.000982446,0.000965094,0.000947396,0.000929353,0.000910969,0.000892259,0.000873234,0.000853919,0.000834333,0.000814473,0.000794342,0.000773962,0.000753365,0.000732555,0.000711544,0.000690355,0.000669007,0.00064752,0.00062591,0.000604193,0.000582383,0.000560493,0.000538537,0.000516537,0.000494516,0.000472489,0.000450471,0.000428482,0.00040654,0.000384666,0.00036288,0.000341211,0.000319684,0.000298332,0.000277186,0.000256302,0.000235744,0.000215601,0.000195993,0.000177092,0.000159134,0.000142472,0.000127598,0.0001152,0.000106133,
0.000124586,0.000128281,0.000135846,0.000146695,0.000159795,0.00017484,0.000191703,0.00020976,0.000228739,0.000248391,0.000268109,0.000288136,0.000308849,0.000329925,0.00035111,0.000372397,0.000394003,0.000415699,0.000437378,0.0004593,0.000481145,0.000503055,0.000525014,0.000546916,0.000568841,0.00059066,0.000612406,0.000633985,0.000655292,0.000676333,0.000697137,0.00071791,0.00073884,0.000759809,0.000780367,0.000800347,0.000820141,0.000839984,0.000859532,0.000878702,0.000897973,0.000917311,0.000936192,0.00095441,0.000971809,0.000988619,0.00100563,0.00102254,0.00103862,0.0010543,0.00106983,0.00108481,0.00109918,0.00111341,0.00112743,0.00114086,0.00115393,0.0011666,0.00117891,0.00119089,0.00120238,0.0012136,0.00122442,0.00123487,0.00124497,0.00125471,0.00126414,0.00127321,0.00128195,0.00129037,0.00129851,0.00130629,0.00131381,0.00132105,0.00132796,0.00133461,0.00134102,0.00134715,0.00135301,0.00135814,0.00136339,0.00136831,0.00137302,0.00137793,0.00138219,0.00138652,0.00139056,0.00139434,0.00139796,0.0014014,0.00140465,0.00140772,0.00141066,0.00141342,0.00141601,0.00141844,0.0014207,0.00142287,0.00142485,0.00142668,0.00142844,0.00142998,0.00143143,0.00143279,0.00143395,0.00143504,0.001436,0.00143681,0.00143754,0.00143814,0.00143862,0.00143901,0.00143927,0.0014394,0.00143943,0.00143935,0.00143914,0.00143886,0.00143844,0.00143789,0.00143725,0.00143649,0.0014356,0.00143462,0.0014335,0.00143226,0.0014309,0.00142941,0.00142779,0.00142602,0.00142414,0.00142213,0.00141995,0.00141764,0.00141519,0.00141257,0.00140978,0.00140682,0.00140367,0.00140037,0.00139691,0.00139325,0.00138939,0.00138534,0.00138108,0.00137661,0.00137192,0.00136701,0.00136187,0.00135649,0.00135089,0.00134504,0.00133889,0.00133248,0.00132581,0.00131884,0.0013116,0.00130405,0.0012962,0.00128804,0.00127957,0.00127078,0.00126167,0.00125225,0.00124246,0.00123232,0.00122183,0.00121099,0.00119977,0.00118818,0.00117623,0.00116389,0.00115117,0.00113805,0.00112455,0.00111066,0.00109639,0.00108173,0.00106669,0.00105126,0.00103546,0.00101927,0.0010027,0.000985764,0.000968469,0.000950815,0.000932815,0.000914488,0.000895844,0.000876892,0.000857635,0.000838089,0.000818275,0.00079821,0.000777902,0.000757362,0.00073662,0.000715691,0.000694594,0.000673341,0.000651943,0.000630424,0.000608801,0.000587095,0.000565329,0.000543524,0.000521694,0.000499852,0.000478021,0.000456224,0.000434487,0.000412829,0.000391281,0.000369859,0.000348595,0.000327522,0.00030669,0.000286138,0.000265939,0.000246169,0.000226938,0.000208387,0.000190708,0.00017415,0.000159059,0.000145884,0.00013517,0.000127523,
0.000146863,0.000149983,0.000156589,0.000166025,0.000177615,0.000191404,0.000207056,0.000223953,0.00024192,0.000260431,0.000279134,0.000298555,0.000318668,0.000339113,0.000359752,0.000380626,0.000401837,0.0004231,0.000444532,0.000466108,0.000487689,0.000509411,0.000531118,0.000552856,0.000574567,0.000596226,0.000617769,0.000639115,0.000660198,0.000681007,0.000701681,0.000722516,0.000743563,0.000764467,0.000784775,0.000804621,0.000824486,0.000844343,0.000863776,0.000883043,0.000902553,0.000921892,0.000940549,0.00095846,0.000975558,0.000992453,0.00100961,0.00102627,0.0010422,0.00105792,0.00107325,0.00108801,0.00110249,0.00111684,0.00113061,0.0011439,0.00115699,0.00116959,0.00118183,0.00119368,0.00120515,0.00121628,0.001227,0.00123741,0.00124742,0.00125712,0.00126647,0.00127545,0.00128412,0.00129247,0.00130051,0.00130827,0.00131573,0.00132287,0.00132974,0.00133635,0.00134267,0.00134873,0.00135418,0.00135956,0.00136457,0.00136957,0.00137457,0.00137901,0.00138352,0.00138771,0.00139167,0.00139549,0.00139902,0.00140241,0.00140565,0.00140871,0.00141159,0.00141433,0.00141689,0.00141928,0.00142156,0.00142365,0.00142564,0.00142747,0.00142912,0.00143071,0.00143214,0.00143344,0.00143465,0.0014357,0.00143666,0.00143749,0.00143819,0.00143878,0.00143926,0.00143962,0.00143987,0.00144003,0.00144006,0.00144,0.00143982,0.0014395,0.0014391,0.00143858,0.00143792,0.00143718,0.00143632,0.00143534,0.00143425,0.00143302,0.00143168,0.00143019,0.00142859,0.00142689,0.00142502,0.00142302,0.00142089,0.0014186,0.00141616,0.00141359,0.00141083,0.0014079,0.00140483,0.00140156,0.0013981,0.00139446,0.00139065,0.00138665,0.00138244,0.00137802,0.00137338,0.00136852,0.00136344,0.00135811,0.00135254,0.0013467,0.00134061,0.00133427,0.00132764,0.00132074,0.00131355,0.00130606,0.0012983,0.00129023,0.00128184,0.00127313,0.00126409,0.00125472,0.00124502,0.00123497,0.00122455,0.00121377,0.00120264,0.00119115,0.00117927,0.00116701,0.00115436,0.00114132,0.0011279,0.00111408,0.00109988,0.00108529,0.00107032,0.00105496,0.00103922,0.00102311,0.00100661,0.000989739,0.000972512,0.000954941,0.000937027,0.000918767,0.000900178,0.000881277,0.000862079,0.000842602,0.00082286,0.000802862,0.000782626,0.000762168,0.000741505,0.000720659,0.000699642,0.000678477,0.000657189,0.000635792,0.0006143,0.00059274,0.000571128,0.000549482,0.00052783,0.000506194,0.000484597,0.00046306,0.000441607,0.000420268,0.000399075,0.000378056,0.000357246,0.000336679,0.000316418,0.000296514,0.000277044,0.000258103,0.000239808,0.000222322,0.000205834,0.000190589,0.000176898,0.000165149,0.000155765,0.000149174,
0.000169103,0.000171881,0.000177726,0.000185982,0.00019643,0.000209163,0.000223674,0.000239497,0.000256355,0.000273668,0.000291523,0.000310315,0.000329709,0.00034949,0.000369579,0.000390003,0.000410733,0.000431613,0.000452708,0.000473926,0.000495284,0.000516706,0.000538192,0.000559709,0.000581199,0.000602663,0.000623967,0.000645084,0.000665875,0.000686485,0.000707127,0.000728081,0.000749168,0.000769881,0.000789922,0.000809735,0.000829689,0.000849457,0.00086882,0.000888299,0.000907945,0.000927103,0.000945486,0.000963062,0.000980004,0.000997097,0.0010142,0.00103056,0.00104644,0.00106203,0.00107716,0.00109201,0.00110659,0.00112068,0.00113428,0.00114763,0.00116058,0.00117307,0.00118526,0.001197,0.00120839,0.00121941,0.00123007,0.00124037,0.00125032,0.0012599,0.00126914,0.00127808,0.00128669,0.00129498,0.00130295,0.0013106,0.00131795,0.00132506,0.00133186,0.00133837,0.00134465,0.00135041,0.00135588,0.00136099,0.00136624,0.00137133,0.00137597,0.00138066,0.00138493,0.00138909,0.00139303,0.00139676,0.00140026,0.00140361,0.00140683,0.00140983,0.00141271,0.00141537,0.0014179,0.00142028,0.00142249,0.00142462,0.00142653,0.00142832,0.00143004,0.00143156,0.00143299,0.0014343,0.00143545,0.0014365,0.00143743,0.00143824,0.00143895,0.00143954,0.00144002,0.00144041,0.00144067,0.00144081,0.00144084,0.00144076,0.00144058,0.00144029,0.00143987,0.00143936,0.00143874,0.00143801,0.00143716,0.00143619,0.00143512,0.00143393,0.0014326,0.00143115,0.00142958,0.00142787,0.00142606,0.00142409,0.00142198,0.00141974,0.00141734,0.00141475,0.00141201,0.00140913,0.00140609,0.00140286,0.00139947,0.0013959,0.00139213,0.00138816,0.001384,0.00137962,0.00137505,0.00137024,0.0013652,0.00135993,0.00135441,0.00134863,0.00134262,0.00133635,0.0013298,0.00132296,0.00131586,0.00130847,0.00130078,0.00129279,0.00128449,0.00127587,0.00126693,0.00125765,0.00124801,0.00123804,0.00122773,0.00121707,0.00120603,0.00119461,0.00118283,0.00117066,0.00115809,0.00114513,0.0011318,0.00111808,0.00110398,0.00108949,0.0010746,0.00105932,0.00104365,0.0010276,0.00101118,0.000994408,0.000977267,0.000959759,0.0009419,0.000923714,0.000905209,0.000886396,0.000867289,0.000847892,0.000828223,0.000808305,0.000788151,0.00076778,0.00074721,0.00072646,0.000705553,0.000684504,0.000663326,0.000642044,0.000620682,0.000599262,0.00057781,0.000556348,0.0005349,0.000513495,0.000492158,0.000470913,0.000449781,0.000428796,0.000407991,0.000387407,0.000367077,0.000347051,0.000327391,0.000308165,0.000289452,0.000271363,0.00025401,0.000237548,0.000222181,0.000208118,0.000195646,0.000185084,0.000176758,0.000170973,
0.000191341,0.00019389,0.000199063,0.000206407,0.000216006,0.000227822,0.000241299,0.000256083,0.000271776,0.000288032,0.000305172,0.000323223,0.000341833,0.000360991,0.000380533,0.000400414,0.000420674,0.000441172,0.00046185,0.00048276,0.000503798,0.000524912,0.00054618,0.00056742,0.000588721,0.000609942,0.000630998,0.000651812,0.000672327,0.000692814,0.000713509,0.000734579,0.000755575,0.000776002,0.000795848,0.000815728,0.000835682,0.000855318,0.000874759,0.000894485,0.000914095,0.000932981,0.000951015,0.000968276,0.000985271,0.00100248,0.00101933,0.0010355,0.00105129,0.00106672,0.00108192,0.00109678,0.00111109,0.00112505,0.00113868,0.00115189,0.00116468,0.00117713,0.00118916,0.00120083,0.00121213,0.00122303,0.00123361,0.00124379,0.00125364,0.00126315,0.00127231,0.00128111,0.00128962,0.00129779,0.00130567,0.00131327,0.00132058,0.00132755,0.00133426,0.00134073,0.0013468,0.00135237,0.00135758,0.00136304,0.00136824,0.00137308,0.00137786,0.00138227,0.00138659,0.00139071,0.00139454,0.00139823,0.00140171,0.00140501,0.00140819,0.00141116,0.00141393,0.0014166,0.00141909,0.00142143,0.00142363,0.00142564,0.00142758,0.00142938,0.00143102,0.00143257,0.00143395,0.00143522,0.00143638,0.00143741,0.00143835,0.00143917,0.00143985,0.00144045,0.00144092,0.00144125,0.00144151,0.00144166,0.0014417,0.00144164,0.00144145,0.00144116,0.00144079,0.0014403,0.00143969,0.00143896,0.00143813,0.00143718,0.00143611,0.00143493,0.00143362,0.00143221,0.00143068,0.00142902,0.00142721,0.00142527,0.00142322,0.00142099,0.00141861,0.00141608,0.00141342,0.00141057,0.00140754,0.00140438,0.00140103,0.0013975,0.00139379,0.00138989,0.0013858,0.00138149,0.00137696,0.00137221,0.00136725,0.00136203,0.00135659,0.00135091,0.00134496,0.00133873,0.00133227,0.00132553,0.00131851,0.00131121,0.00130362,0.00129572,0.00128751,0.00127899,0.00127014,0.00126096,0.00125147,0.00124163,0.00123141,0.00122083,0.0012099,0.00119858,0.00118688,0.00117479,0.00116234,0.00114951,0.00113627,0.00112266,0.00110866,0.00109424,0.00107944,0.00106427,0.0010487,0.00103276,0.00101644,0.000999736,0.000982674,0.000965256,0.000947501,0.000929403,0.000910976,0.000892243,0.000873207,0.000853894,0.000834323,0.000814502,0.000794448,0.000774176,0.000753704,0.000733052,0.00071225,0.000691311,0.000670257,0.000649117,0.000627908,0.000606657,0.000585398,0.00056415,0.000542937,0.000521784,0.000500721,0.000479776,0.000458974,0.000438357,0.000417962,0.000397829,0.000378003,0.000358538,0.000339503,0.000320966,0.000303013,0.000285749,0.000269299,0.000253809,0.000239466,0.000226466,0.000215049,0.000205481,0.000198008,0.000192854,
0.000213598,0.000215931,0.000220528,0.000227213,0.00023616,0.000247148,0.00025969,0.000273438,0.00028802,0.000303431,0.000319861,0.000337087,0.000354995,0.000373555,0.000392483,0.000411828,0.000431649,0.000451656,0.000471936,0.000492525,0.000513181,0.000534057,0.000555034,0.000576017,0.000597103,0.000618024,0.000638801,0.000659268,0.000679589,0.000700015,0.000720831,0.000741944,0.000762728,0.000782844,0.000802606,0.000822558,0.000842444,0.00086203,0.000881652,0.000901487,0.00092088,0.000939399,0.000957095,0.00097423,0.000991358,0.00100849,0.00102505,0.00104104,0.00105677,0.00107223,0.00108736,0.00110196,0.00111617,0.00113012,0.00114358,0.00115663,0.00116938,0.00118168,0.00119362,0.00120518,0.00121633,0.00122715,0.00123757,0.00124769,0.00125743,0.00126678,0.00127581,0.00128455,0.00129295,0.00130102,0.00130883,0.00131629,0.00132347,0.00133038,0.001337,0.00134336,0.00134902,0.00135433,0.00136001,0.00136531,0.00137036,0.00137526,0.00137983,0.00138431,0.00138849,0.00139252,0.00139632,0.00139995,0.00140334,0.00140661,0.00140971,0.00141263,0.0014154,0.00141798,0.00142046,0.00142275,0.00142488,0.00142693,0.00142881,0.00143056,0.00143219,0.00143368,0.00143506,0.00143631,0.00143744,0.00143848,0.00143938,0.00144016,0.00144084,0.0014414,0.00144188,0.00144225,0.0014425,0.00144265,0.00144268,0.00144262,0.00144247,0.00144218,0.00144179,0.00144131,0.00144072,0.00144002,0.0014392,0.00143828,0.00143724,0.0014361,0.00143484,0.00143344,0.00143193,0.00143029,0.00142852,0.00142664,0.0014246,0.00142239,0.00142006,0.00141759,0.00141494,0.00141216,0.00140922,0.0014061,0.0014028,0.00139933,0.00139568,0.00139184,0.00138778,0.00138353,0.00137908,0.0013744,0.00136948,0.00136435,0.00135899,0.00135337,0.00134752,0.00134142,0.00133504,0.0013284,0.00132149,0.00131429,0.0013068,0.00129901,0.00129093,0.00128252,0.00127379,0.00126473,0.00125534,0.00124559,0.00123551,0.00122505,0.00121422,0.001203,0.00119143,0.00117949,0.00116715,0.00115444,0.00114133,0.00112783,0.00111393,0.00109964,0.00108496,0.00106989,0.00105443,0.00103859,0.00102237,0.00100577,0.000988803,0.000971485,0.000953816,0.00093582,0.000917501,0.000898868,0.000879936,0.000860718,0.000841234,0.000821505,0.000801545,0.000781372,0.000761001,0.000740457,0.000719763,0.000698943,0.000678026,0.000657036,0.000635996,0.000614931,0.000593868,0.000572832,0.000551859,0.000530968,0.000510191,0.000489564,0.000469116,0.000448884,0.000428915,0.000409256,0.000389952,0.000371057,0.000352644,0.000334789,0.000317573,0.000301105,0.000285505,0.000270916,0.000257507,0.000245447,0.000234938,0.000226196,0.000219418,0.000214784,
